Wavenumber,Intensity
3945.625,57.752854
3945.5,57.703986
3945.375,57.578042
3945.25,57.315331
3945.125,56.900223
3945,56.439815
3944.875,56.138636
3944.75,56.142295
3944.625,56.408382
3944.5,56.763651
3944.375,57.061224
3944.25,57.25007
3944.125,57.316759
3944,57.20802
3943.875,56.78327
3943.75,55.796402
3943.625,54.000191
3943.5,51.440106
3943.375,48.717515
3943.25,46.821617
3943.125,46.534492
3943,47.896291
3942.875,50.241842
3942.75,52.708744
3942.625,54.716612
3942.5,56.092761
3942.375,56.922744
3942.25,57.374119
3942.125,57.598794
3942,57.702936
3941.875,57.750351
3941.75,57.773923
3941.625,57.782107
3941.5,57.768043
3941.375,57.729952
3941.25,57.684782
3941.125,57.656783
3941,57.658743
3940.875,57.689992
3940.75,57.743072
3940.625,57.803644
3940.5,57.853729
3940.375,57.884368
3940.25,57.895191
3940.125,57.875777
3940,57.804981
3939.875,57.683548
3939.75,57.555392
3939.625,57.47847
3939.5,57.475381
3939.375,57.513826
3939.25,57.524197
3939.125,57.440963
3939,57.256284
3938.875,57.0505
3938.75,56.944984
3938.625,57.004187
3938.5,57.190154
3938.375,57.417555
3938.25,57.626675
3938.125,57.792573
3938,57.902323
3937.875,57.957966
3937.75,57.984134
3937.625,58.002877
3937.5,58.012114
3937.375,58.007278
3937.25,58.003536
3937.125,58.013332
3937,58.023495
3936.875,58.019614
3936.75,58.012373
3936.625,58.014161
3936.5,58.012999
3936.375,57.996268
3936.25,57.974189
3936.125,57.950326
3936,57.898963
3935.875,57.809121
3935.75,57.721921
3935.625,57.684386
3935.5,57.692394
3935.375,57.713103
3935.25,57.714947
3935.125,57.621065
3935,57.296102
3934.875,56.689995
3934.75,55.993135
3934.625,55.545577
3934.5,55.563175
3934.375,55.984856
3934.25,56.576515
3934.125,57.111
3934,57.469226
3933.875,57.650301
3933.75,57.669627
3933.625,57.360801
3933.5,56.333494
3933.375,54.320808
3933.25,51.621981
3933.125,49.039679
3933,47.273783
3932.875,46.502088
3932.75,46.596823
3932.625,47.528674
3932.5,49.309118
3932.375,51.637964
3932.25,53.9064
3932.125,55.62333
3932,56.706965
3931.875,57.326268
3931.75,57.60894
3931.625,57.565468
3931.5,57.175063
3931.375,56.469604
3931.25,55.610842
3931.125,54.923055
3931,54.73732
3930.875,55.122688
3930.75,55.817359
3930.625,56.468782
3930.5,56.853354
3930.375,56.84353
3930.25,56.331253
3930.125,55.363768
3930,54.3072
3929.875,53.68758
3929.75,53.80233
3929.625,54.531274
3929.5,55.513936
3929.375,56.43226
3929.25,57.122666
3929.125,57.544425
3929,57.731241
3928.875,57.759713
3928.75,57.71371
3928.625,57.663741
3928.5,57.666324
3928.375,57.746986
3928.25,57.876772
3928.125,57.996243
3928,58.07498
3927.875,58.127499
3927.75,58.170746
3927.625,58.199665
3927.5,58.211586
3927.375,58.219431
3927.25,58.225446
3927.125,58.21142
3927,58.171707
3926.875,58.1259
3926.75,58.081175
3926.625,58.014676
3926.5,57.906706
3926.375,57.720844
3926.25,57.275579
3926.125,56.194796
3926,54.180679
3925.875,51.479984
3925.75,49.017453
3925.625,47.874437
3925.5,48.468378
3925.375,50.237238
3925.25,52.134012
3925.125,53.440496
3925,54.117202
3924.875,54.511494
3924.75,54.884194
3924.625,55.230874
3924.5,55.413022
3924.375,55.344728
3924.25,55.084087
3924.125,54.829244
3924,54.823533
3923.875,55.195025
3923.75,55.860225
3923.625,56.59713
3923.5,57.218087
3923.375,57.65961
3923.25,57.942657
3923.125,58.105664
3923,58.187687
3922.875,58.230086
3922.75,58.260774
3922.625,58.286387
3922.5,58.307607
3922.375,58.326586
3922.25,58.33464
3922.125,58.314434
3922,58.265948
3921.875,58.211404
3921.75,58.161189
3921.625,58.09464
3921.5,57.991503
3921.375,57.836847
3921.25,57.506554
3921.125,56.634868
3921,54.742166
3920.875,51.732742
3920.75,48.349119
3920.625,45.969883
3920.5,45.696498
3920.375,47.51849
3920.25,50.410959
3920.125,53.206571
3920,55.320689
3919.875,56.728793
3919.75,57.575572
3919.625,57.994873
3919.5,58.155775
3919.375,58.225884
3919.25,58.259271
3919.125,58.235909
3919,58.185749
3918.875,58.163816
3918.75,58.144614
3918.625,58.053055
3918.5,57.800259
3918.375,57.081555
3918.25,55.240408
3918.125,51.775107
3918,47.222353
3917.875,43.305716
3917.75,41.830213
3917.625,43.302135
3917.5,46.64322
3917.375,50.097445
3917.25,52.355865
3917.125,53.058213
3917,52.702258
3916.875,52.215421
3916.75,52.380874
3916.625,53.381333
3916.5,54.816343
3916.375,56.156687
3916.25,57.141151
3916.125,57.785201
3916,58.176924
3915.875,58.381551
3915.75,58.467407
3915.625,58.502794
3915.5,58.517671
3915.375,58.514291
3915.25,58.504803
3915.125,58.50195
3915,58.490911
3914.875,58.449272
3914.75,58.386121
3914.625,58.334709
3914.5,58.315817
3914.375,58.329426
3914.25,58.368816
3914.125,58.42207
3914,58.468832
3913.875,58.493938
3913.75,58.498267
3913.625,58.48773
3913.5,58.464028
3913.375,58.435332
3913.25,58.421168
3913.125,58.43403
3913,58.466433
3912.875,58.504203
3912.75,58.541146
3912.625,58.574073
3912.5,58.596776
3912.375,58.607611
3912.25,58.612827
3912.125,58.616627
3912,58.617451
3911.875,58.616769
3911.75,58.619875
3911.625,58.625424
3911.5,58.625877
3911.375,58.619753
3911.25,58.611873
3911.125,58.601841
3911,58.585963
3910.875,58.570044
3910.75,58.565617
3910.625,58.57328
3910.5,58.583459
3910.375,58.592629
3910.25,58.604037
3910.125,58.614463
3910,58.616477
3909.875,58.612703
3909.75,58.61214
3909.625,58.614154
3909.5,58.612255
3909.375,58.610216
3909.25,58.616448
3909.125,58.625443
3909,58.624237
3908.875,58.61543
3908.75,58.613909
3908.625,58.622541
3908.5,58.630247
3908.375,58.631537
3908.25,58.627345
3908.125,58.61067
3908,58.574657
3907.875,58.530221
3907.75,58.489031
3907.625,58.434753
3907.5,58.341125
3907.375,58.197524
3907.25,57.936824
3907.125,57.3113
3907,55.95714
3906.875,53.755392
3906.75,51.193621
3906.625,49.253984
3906.5,48.753581
3906.375,49.706113
3906.25,51.340413
3906.125,52.78601
3906,53.700901
3905.875,54.266643
3905.75,54.722155
3905.625,55.064005
3905.5,55.083286
3905.375,54.389497
3905.25,52.304239
3905.125,48.104828
3905,41.845318
3904.875,35.035648
3904.75,30.172319
3904.625,29.209108
3904.5,32.297099
3904.375,37.871846
3904.25,43.878732
3904.125,48.9067
3904,52.497911
3903.875,54.779829
3903.75,56.059632
3903.625,56.661087
3903.5,56.853343
3903.375,56.718613
3903.25,56.08779
3903.125,54.716078
3903,52.518478
3902.875,49.53489
3902.75,45.708358
3902.625,41.004023
3902.5,36.003948
3902.375,32.216518
3902.25,31.369604
3902.125,34.091243
3902,39.351674
3901.875,45.233736
3901.75,50.214772
3901.625,53.735421
3901.5,55.908981
3901.375,57.061958
3901.25,57.545115
3901.125,57.678195
3901,57.65136
3900.875,57.501204
3900.75,57.196201
3900.625,56.617326
3900.5,55.355854
3900.375,52.672323
3900.25,47.993547
3900.125,41.697792
3900,35.432545
3899.875,31.411924
3899.75,31.114149
3899.625,34.402953
3899.5,39.769967
3899.375,45.372322
3899.25,49.93506
